Date,Open,High,Low,Close,Adj Close,Volume
2008-10-23,97.95,98.89,96.82,97.77,61.10,1802000
2008-10-24,98.82,99.05,96.45,96.73,60.45,1495400
2008-10-27,97.77,98.21,96.29,96.80,60.49,1534100
2008-10-28,96.18,96.90,95.15,95.39,59.61,1505500
2008-10-29,95.77,96.01,94.43,94.91,59.31,1745800
2008-10-30,94.50,94.80,93.80,94.05,58.77,1326000
2008-10-31,94.64,94.92,92.65,92.83,58.01,2282500
2008-11-03,92.72,93.11,92.35,92.71,58.17,1111600
2008-11-04,92.96,94.71,92.59,94.45,59.26,1608800
2008-11-05,94.89,95.67,94.40,95.57,59.96,1931700
2008-11-06,94.60,95.05,93.81,94.88,59.53,919700
2008-11-07,94.52,94.52,93.55,94.26,59.14,1277100
2008-11-10,93.80,95.10,93.68,94.72,59.43,1352100
2008-11-11,95.21,95.81,94.96,95.00,59.60,696000
2008-11-12,95.58,96.07,95.16,95.61,59.99,1199400
2008-11-13,94.91,95.25,93.25,93.32,58.55,1631900
2008-11-14,95.11,95.46,94.79,95.17,59.71,1059300
2008-11-17,95.68,96.03,95.29,95.59,59.97,490300
2008-11-18,96.38,97.00,95.96,96.82,60.74,924800
2008-11-19,97.47,99.37,97.21,99.30,62.30,2090400
2008-11-20,101.82,104.44,101.10,104.43,65.52,5459800
2008-11-21,103.25,103.98,101.45,102.92,64.57,3249300
2008-11-24,102.15,102.29,101.00,101.31,63.56,1587300
2008-11-25,103.95,104.47,102.68,104.29,65.43,2632700
2008-11-26,104.72,105.62,104.09,104.43,65.52,2577600
2008-11-28,105.25,105.97,104.94,105.72,66.33,986400
2008-12-01,107.75,110.41,107.13,109.40,68.87,4031600
2008-12-02,108.56,110.37,108.19,109.82,69.13,3289300
2008-12-03,110.27,110.81,108.56,110.13,69.33,2951000
2008-12-04,111.13,112.49,110.37,112.30,70.69,2825400
2008-12-05,111.95,113.00,110.42,110.48,69.55,4557600
2008-12-08,110.48,111.25,109.69,110.24,69.40,2119500
2008-12-09,110.58,112.53,110.25,112.42,70.77,2055500
2008-12-10,111.37,112.15,111.12,112.15,70.60,2414900
2008-12-11,112.18,112.43,110.87,112.37,70.74,2416900
2008-12-12,112.54,112.56,110.34,112.37,70.74,2547100
2008-12-15,112.35,113.94,112.05,113.65,71.54,1707700
2008-12-16,116.46,116.90,113.97,116.46,73.31,4015100
2008-12-17,120.77,121.13,119.26,119.62,75.30,6407500
2008-12-18,120.74,123.15,120.45,122.13,76.88,4442000
2008-12-19,121.44,122.99,121.28,122.26,76.96,2668500
2008-12-22,122.39,122.39,120.73,121.32,76.37,2221400
2008-12-23,120.14,121.50,119.90,121.16,76.27,1746400
2008-12-24,120.73,121.32,120.62,120.90,76.11,717200
2008-12-26,121.59,121.97,121.20,121.30,76.36,454400
2008-12-29,121.43,122.01,120.61,120.75,76.27,1416000
2008-12-30,120.49,121.92,120.07,121.90,76.99,2590500
2008-12-31,121.41,122.00,118.85,119.35,75.38,2738000
2009-01-02,120.05,120.45,116.35,116.35,73.49,3464200
2009-01-05,115.60,116.16,112.60,113.35,71.59,5395200
2009-01-06,111.62,113.26,111.00,112.21,70.87,4109300
2009-01-07,111.96,112.68,111.40,112.65,71.15,2565600
2009-01-08,112.64,112.92,111.99,112.56,71.10,2603600
2009-01-09,111.46,113.35,111.27,112.73,71.20,2727900
2009-01-12,111.57,114.05,111.57,113.90,71.94,2462800
2009-01-13,113.50,114.08,112.96,114.02,72.02,1767400
2009-01-14,114.65,116.04,114.65,115.90,73.21,2494800
2009-01-15,116.20,116.92,115.58,116.09,73.33,2827200
2009-01-16,113.42,116.09,113.36,114.30,72.19,2994800
2009-01-20,112.29,114.63,112.23,114.28,72.18,3268300
2009-01-21,111.93,113.04,110.40,110.67,69.90,2838100
2009-01-22,110.60,110.77,107.88,108.54,68.56,4016600
2009-01-23,107.92,108.32,106.69,107.69,68.02,2676200
2009-01-26,107.43,107.82,106.30,106.75,67.43,2240900
2009-01-27,107.80,109.59,107.63,109.26,69.01,3420800
2009-01-28,109.31,109.81,105.72,106.53,67.29,4348100
2009-01-29,105.56,106.31,103.66,104.08,65.74,3724400
2009-01-30,104.55,104.87,103.44,103.75,65.53,2630000
2009-02-02,104.02,105.68,103.39,105.39,66.75,2700200
2009-02-03,104.30,104.83,102.75,102.88,65.16,2846400
2009-02-04,102.75,102.87,101.62,102.52,64.93,2305400
2009-02-05,103.24,103.88,102.21,102.61,64.99,2279500
2009-02-06,102.25,102.86,101.90,102.29,64.79,1667500
2009-02-09,101.69,102.67,101.06,102.62,65.00,2257300
2009-02-10,104.11,104.96,103.45,104.85,66.41,3782800
2009-02-11,105.71,106.50,105.53,106.21,67.27,2774200
2009-02-12,105.98,106.18,104.74,105.21,66.64,1818400
2009-02-13,103.95,103.95,102.23,102.41,64.86,2466800
2009-02-17,104.55,105.66,104.35,105.60,66.88,2813900
2009-02-18,106.06,106.56,104.30,104.70,66.31,2768600
2009-02-19,102.69,104.06,102.23,102.92,65.19,3219400
2009-02-20,104.27,105.16,103.30,103.92,65.82,4272000
2009-02-23,103.60,104.88,103.17,104.88,66.43,2688700
2009-02-24,105.70,106.68,104.77,104.77,66.36,4197100
2009-02-25,105.24,105.49,103.03,103.56,65.59,3908100
2009-02-26,102.87,103.26,101.98,102.47,64.90,2611100
2009-02-27,102.57,103.01,101.21,101.88,64.53,3267700
2009-03-02,102.22,103.28,102.09,103.28,65.60,3302000
2009-03-03,102.23,103.57,101.81,102.59,65.16,3084900
2009-03-04,101.49,102.25,101.16,102.12,64.86,3178400
2009-03-05,104.02,105.44,103.44,104.96,66.66,4562400
2009-03-06,104.26,105.97,104.09,104.26,66.22,3125900
2009-03-09,104.51,104.55,103.12,103.65,65.83,2070500
2009-03-10,102.43,102.75,101.51,101.66,64.57,2602600
2009-03-11,101.29,102.76,100.93,102.76,65.27,3101500
2009-03-12,102.66,103.97,102.31,103.25,65.58,3558900
2009-03-13,102.75,103.88,102.33,102.73,65.25,2504000
2009-03-16,100.82,101.45,100.50,101.11,64.22,3265600
2009-03-17,101.72,102.33,100.39,100.56,63.87,3076200
2009-03-18,101.12,108.07,100.90,104.37,66.29,8578800
2009-03-19,105.62,105.66,104.22,104.50,66.37,3650900
2009-03-20,104.62,105.00,103.78,103.92,66.00,3479700
2009-03-23,104.29,104.42,102.97,103.02,65.43,2097000
2009-03-24,102.19,105.16,101.93,104.00,66.05,5477100
2009-03-25,103.29,103.72,102.31,102.60,65.16,2549600
2009-03-26,102.44,104.06,102.16,103.79,65.92,2385300
2009-03-27,104.15,104.93,103.56,104.56,66.41,1853900
2009-03-30,105.44,105.87,103.94,104.96,66.66,2300100
2009-03-31,105.04,105.80,105.00,105.71,67.14,1094600
2009-04-01,106.12,106.56,105.53,106.37,67.75,2383400
2009-04-02,105.89,106.07,104.84,105.07,66.92,1766300
2009-04-03,104.91,105.16,102.66,102.92,65.55,3316800
2009-04-06,103.54,103.59,102.22,102.48,65.27,1418100
2009-04-07,102.54,103.31,102.48,102.74,65.44,1312600
2009-04-08,103.07,103.86,102.95,103.65,66.02,1007800
2009-04-09,102.47,103.18,101.98,102.35,65.19,1088800
2009-04-13,102.96,103.51,102.93,103.29,65.79,946600
2009-04-14,103.25,104.21,102.93,103.83,66.13,1336000
2009-04-15,104.13,104.30,102.88,103.65,66.02,1152500
2009-04-16,102.85,103.45,102.78,102.83,65.50,1055600
2009-04-17,102.47,102.71,101.37,101.70,64.78,2582800
2009-04-20,102.63,103.40,102.45,103.24,65.76,1714400
2009-04-21,104.04,104.21,102.22,102.22,65.11,909100
2009-04-22,102.45,102.56,101.11,101.60,64.71,2278100
2009-04-23,101.35,101.75,100.94,101.59,64.71,1688300
2009-04-24,100.79,100.98,100.10,100.57,64.06,2830000
2009-04-27,101.07,101.19,100.06,101.00,64.33,2294600
2009-04-28,101.50,101.58,99.09,99.35,63.28,2332500
2009-04-29,99.67,100.08,98.15,98.47,62.72,3752600
2009-04-30,97.98,98.36,97.39,98.08,62.47,2778100
2009-05-01,97.12,97.29,96.57,97.11,62.04,2772200
2009-05-04,97.36,97.82,96.79,97.43,62.25,2246700
2009-05-05,97.46,97.83,96.76,97.31,62.17,1369000
2009-05-06,97.12,98.00,97.00,97.08,62.02,2045900
2009-05-07,95.94,96.70,94.33,94.71,60.51,5755200
2009-05-08,95.02,95.39,94.64,94.94,60.65,2193400
2009-05-11,96.05,96.45,95.79,96.29,61.52,2167400
2009-05-12,96.18,97.02,95.80,96.64,61.74,2304800
2009-05-13,97.36,97.93,97.24,97.69,62.41,1917500
2009-05-14,97.60,98.25,97.30,98.07,62.65,1704600
2009-05-15,98.00,98.05,97.46,98.04,62.64,2306600
2009-05-18,98.01,98.11,96.37,96.52,61.66,2234700
2009-05-19,96.19,96.47,95.71,96.01,61.34,1624300
2009-05-20,95.93,97.16,95.83,97.02,61.98,2825700
2009-05-21,97.55,97.64,94.35,94.58,60.42,4771700
2009-05-22,93.82,94.49,93.35,93.53,59.75,4483400
2009-05-26,94.05,94.10,92.12,92.12,58.85,3633100
2009-05-27,92.24,92.58,90.38,90.49,57.81,7490200
2009-05-28,91.77,91.98,90.23,91.80,58.65,9824300
2009-05-29,91.70,94.23,91.64,94.17,60.16,4746700
2009-06-01,92.34,92.38,90.57,91.09,58.38,6987000
2009-06-02,91.61,91.77,90.78,91.58,58.70,5063600
2009-06-03,91.96,92.61,91.33,92.44,59.25,6727200
2009-06-04,91.43,91.72,90.24,90.53,58.03,5438600
2009-06-05,89.91,90.90,89.55,89.84,57.58,8439600
2009-06-08,90.41,90.73,89.48,89.61,57.44,4084000
2009-06-09,90.19,90.31,89.25,89.60,57.43,6046300
2009-06-10,88.87,89.43,87.56,88.19,56.53,12142000
2009-06-11,87.76,89.52,87.69,89.17,57.15,10692800
2009-06-12,89.42,90.65,89.42,89.97,57.67,6606800
2009-06-15,90.54,91.15,90.48,90.78,58.19,4518700
2009-06-16,90.96,92.43,90.80,92.36,59.20,5376000
2009-06-17,92.45,93.33,91.84,91.84,58.86,7197200
2009-06-18,91.25,91.58,90.11,90.45,57.97,6794000
2009-06-19,90.33,91.70,90.21,91.69,58.77,4750700
2009-06-22,92.44,92.91,92.06,92.58,59.34,3952300
2009-06-23,92.77,93.81,92.58,93.67,60.04,5356900
2009-06-24,93.65,94.07,92.66,92.73,59.44,6550400
2009-06-25,93.22,94.50,92.67,94.43,60.53,7140000
2009-06-26,94.62,94.90,94.21,94.59,60.63,4050400
2009-06-29,95.07,95.37,94.58,94.73,60.72,4334900
2009-06-30,94.19,95.11,93.81,94.57,60.61,3743700
2009-07-01,93.42,94.09,93.24,94.08,60.49,3379900
2009-07-02,94.33,94.61,94.00,94.30,60.64,2645100
2009-07-06,94.05,94.29,93.39,94.12,60.52,1886700
2009-07-07,93.62,94.88,93.61,94.75,60.93,2592400
2009-07-08,95.12,96.81,94.89,96.50,62.05,7912900
2009-07-09,95.35,95.73,94.45,95.35,61.31,5241400
2009-07-10,95.62,96.33,95.43,96.23,61.88,3981900
2009-07-13,96.32,96.60,95.56,95.69,61.53,2604300
2009-07-14,94.76,95.13,93.70,94.10,60.51,3629100
2009-07-15,92.66,93.00,91.67,91.68,58.95,4664200
2009-07-16,92.81,93.18,92.50,92.67,59.59,4225200
2009-07-17,91.90,92.36,91.24,91.24,58.67,3845700
2009-07-20,90.85,92.49,90.80,91.72,58.98,4436500
2009-07-21,91.45,93.70,91.29,93.55,60.15,3895300
2009-07-22,93.40,93.53,92.36,92.71,59.61,1986700
2009-07-23,92.76,92.80,90.57,91.01,58.52,3818800
2009-07-24,91.00,91.45,90.77,91.45,58.80,1765300
2009-07-27,90.23,90.66,89.94,90.40,58.13,2755900
2009-07-28,90.72,91.82,90.43,91.20,58.64,3324800
2009-07-29,92.17,92.29,90.94,91.70,58.96,2910200
2009-07-30,91.54,93.15,91.23,93.00,59.80,4040700
2009-07-31,93.85,94.86,93.28,94.81,60.96,5697000
2009-08-03,93.81,93.87,92.61,93.06,60.04,4029300
2009-08-04,93.63,93.72,91.67,92.32,59.56,3832200
2009-08-05,91.31,92.75,90.87,90.94,58.67,4458300
2009-08-06,90.90,91.89,90.42,91.25,58.87,3228500
2009-08-07,90.42,90.93,90.22,90.49,58.38,3543200
2009-08-10,90.51,91.64,90.41,91.62,59.11,3150100
2009-08-11,92.39,92.87,91.99,92.68,59.79,3677800
2009-08-12,92.95,93.07,91.09,91.69,59.16,4729200
2009-08-13,91.80,93.15,91.50,92.99,59.99,3922300
2009-08-14,93.30,94.20,93.21,93.35,60.23,4410400
2009-08-17,93.95,94.75,93.87,94.73,61.12,3569700
2009-08-18,94.66,94.77,94.01,94.18,60.76,2557900
2009-08-19,95.17,95.37,94.41,94.96,61.27,3518200
2009-08-20,95.38,95.87,94.78,95.74,61.77,3282700
2009-08-21,95.64,95.73,93.75,93.77,60.50,6258300
2009-08-24,93.49,95.47,93.46,95.47,61.59,4460200
2009-08-25,95.37,96.09,94.91,96.01,61.94,3359700
2009-08-26,96.18,96.55,95.91,96.45,62.23,3225800
2009-08-27,96.18,96.62,95.73,96.07,61.98,2514000
2009-08-28,95.44,96.51,95.31,96.51,62.27,2072500
2009-08-31,96.36,96.86,95.76,96.60,62.32,2899800
2009-09-01,95.82,96.58,95.14,96.06,62.17,3304200
2009-09-02,96.48,97.66,96.24,97.46,63.08,4345000
2009-09-03,96.84,97.12,96.55,96.86,62.69,2703800
2009-09-04,96.44,96.60,95.06,95.21,61.62,3643000
2009-09-08,94.48,95.37,94.36,94.54,61.19,2468900
2009-09-09,93.89,94.43,93.52,94.43,61.12,3182400
2009-09-10,94.93,96.71,94.91,96.17,62.24,4417300
2009-09-11,96.82,97.68,96.60,96.70,62.59,4826200
2009-09-14,96.02,96.67,95.65,95.74,61.97,2119500
2009-09-15,95.19,95.77,95.07,95.25,61.65,2187900
2009-09-16,95.34,95.95,94.60,95.42,61.76,3732300
2009-09-17,95.69,96.73,95.17,96.62,62.54,2832000
2009-09-18,96.20,96.53,95.67,95.76,61.98,2813300
2009-09-21,96.10,96.49,95.36,95.98,62.12,3050200
2009-09-22,95.65,96.37,95.51,96.18,62.25,2068000
2009-09-23,95.94,96.58,95.20,96.47,62.44,5712000
2009-09-24,96.50,97.09,96.17,96.75,62.62,4658400
2009-09-25,97.36,98.06,96.77,97.98,63.42,3854500
2009-09-28,98.32,98.93,98.11,98.84,63.97,4263300
2009-09-29,98.32,99.17,98.15,98.75,63.91,3123200
2009-09-30,98.56,99.13,98.36,98.66,63.86,2744800
2009-10-01,98.96,100.06,98.80,99.70,64.73,5754400
2009-10-02,100.28,100.31,98.88,99.01,64.28,4827700
2009-10-05,99.47,99.66,98.77,99.02,64.29,2910100
2009-10-06,98.76,98.80,97.98,98.04,63.65,3936200
2009-10-07,98.67,99.33,98.60,99.19,64.40,3591000
2009-10-08,99.71,99.76,97.68,98.15,63.72,5871600
2009-10-09,97.62,97.71,95.50,95.90,62.26,8135900
2009-10-12,96.03,96.33,95.60,96.05,62.36,1939700
2009-10-13,96.62,96.85,96.26,96.55,62.69,2886500
2009-10-14,95.51,96.10,94.90,95.12,61.76,5421000
2009-10-15,94.57,95.42,94.37,94.68,61.47,3736900
2009-10-16,95.19,95.53,94.73,95.45,61.97,3716800
2009-10-19,95.59,96.21,95.38,96.20,62.46,3163800
2009-10-20,97.02,97.25,96.54,96.72,62.80,2912400
2009-10-21,96.16,96.21,95.51,96.14,62.42,3355200
2009-10-22,95.38,95.83,95.33,95.67,62.11,2572200
2009-10-23,94.88,95.42,94.87,94.95,61.65,2996200
2009-10-26,94.44,94.51,93.55,93.72,60.85,4127400
2009-10-27,93.97,95.11,93.92,95.00,61.68,4476300
2009-10-28,95.14,95.80,94.96,95.45,61.97,4585400
2009-10-29,94.82,95.06,93.95,94.41,61.30,4645300
2009-10-30,95.10,96.01,94.87,95.78,62.19,5118000
2009-11-02,95.51,95.58,94.80,95.05,61.91,3463800
2009-11-03,95.28,95.36,94.00,94.10,61.29,4470700
2009-11-04,93.61,94.07,92.80,93.24,60.73,5349500
2009-11-05,92.87,93.24,92.80,93.24,60.73,2852000
2009-11-06,93.38,93.45,92.46,93.33,60.79,3381100
2009-11-09,93.28,93.70,93.13,93.44,60.86,1697800
2009-11-10,94.05,94.10,92.91,93.27,60.75,2549900
2009-11-11,93.63,94.16,93.48,93.66,61.01,1771100
2009-11-12,93.24,93.59,92.45,93.49,60.89,3431300
2009-11-13,93.83,94.06,93.45,93.92,61.17,1594200
2009-11-16,94.65,95.45,94.52,95.02,61.89,5175700
2009-11-17,94.99,95.80,94.81,95.53,62.22,3174400
2009-11-18,95.44,95.53,94.74,94.97,61.86,2413600
2009-11-19,95.24,95.82,94.91,95.14,61.97,2969800
2009-11-20,95.00,95.37,94.59,95.12,61.96,4136300
2009-11-23,94.54,95.10,94.34,95.00,61.88,3219300
2009-11-24,95.11,95.70,94.99,95.60,62.27,2895200
2009-11-25,95.49,96.23,94.97,96.04,62.56,2789300
2009-11-27,96.40,96.56,96.09,96.40,62.79,2249100
2009-11-30,96.20,96.73,96.00,96.63,62.94,3115800
2009-12-01,95.76,95.93,95.19,95.25,62.24,3979100
2009-12-02,95.29,95.96,94.99,95.33,62.29,2193900
2009-12-03,94.43,94.84,94.24,94.34,61.64,3947300
2009-12-04,93.29,93.65,92.91,93.34,60.99,6108100
2009-12-07,93.27,93.74,93.09,93.46,61.07,2774200
2009-12-08,94.05,94.37,93.37,93.60,61.16,2378600
2009-12-09,93.69,94.05,92.68,93.17,60.88,3494300
2009-12-10,92.69,92.80,91.95,92.10,60.18,4446300
2009-12-11,91.84,92.26,91.31,92.09,60.17,3053400
2009-12-14,92.35,92.50,92.05,92.20,60.25,2380400
2009-12-15,91.57,92.00,91.49,91.79,59.98,2993900
2009-12-16,91.93,92.25,91.36,91.68,59.91,3301600
2009-12-17,92.50,93.23,92.19,93.19,60.89,4428900
2009-12-18,93.20,93.50,92.65,92.79,60.63,3789500
2009-12-21,92.06,92.20,91.14,91.14,59.55,3524000
2009-12-22,90.80,90.87,90.42,90.63,59.22,3078800
2009-12-23,90.96,91.39,90.50,90.65,59.23,2336000
2009-12-24,90.33,90.36,89.67,89.71,58.62,1698900
2009-12-28,89.46,89.63,89.30,89.46,58.46,3170900
2009-12-29,89.26,89.89,89.20,89.73,58.84,2617000
2009-12-30,89.92,90.48,89.86,90.32,59.23,1919100
2009-12-31,89.76,90.11,89.05,89.89,58.95,3242400
2010-01-04,89.84,90.10,89.58,89.81,58.89,2829100
2010-01-05,90.05,90.63,90.00,90.39,59.27,2841600
2010-01-06,90.17,90.26,89.12,89.18,58.48,4099600
2010-01-07,89.22,89.64,89.12,89.33,58.58,2793200
2010-01-08,89.51,89.56,88.76,89.29,58.55,2910700
2010-01-11,88.99,89.36,88.77,88.80,58.23,2181300
2010-01-12,90.16,90.39,89.84,90.32,59.23,4321200
2010-01-13,89.93,90.28,89.22,89.27,58.54,4755000
2010-01-14,89.69,90.52,89.54,90.52,59.36,4188800
2010-01-15,91.03,91.33,90.98,91.08,59.73,4142800
2010-01-19,90.72,91.12,90.42,90.82,59.56,2496000
2010-01-20,91.32,91.77,91.27,91.74,60.16,2800500
2010-01-21,91.55,92.39,91.46,92.16,60.43,4363100
2010-01-22,92.09,92.31,91.77,92.00,60.33,3666900
2010-01-25,91.54,91.92,91.49,91.58,60.05,2419500
2010-01-26,92.02,92.11,91.31,91.61,60.07,3138100
2010-01-27,91.75,92.09,91.37,91.56,60.04,3325700
2010-01-28,91.13,91.70,91.06,91.51,60.01,3058200
2010-01-29,91.41,92.36,91.25,92.31,60.53,4930600
2010-02-01,91.71,91.73,91.05,91.15,59.98,3598500
2010-02-02,91.18,91.45,91.04,91.41,60.15,3047500
2010-02-03,90.81,90.97,90.27,90.35,59.46,5343700
2010-02-04,90.99,91.82,90.90,91.78,60.40,6095000
2010-02-05,91.37,92.42,91.21,91.98,60.53,6875800
2010-02-08,91.87,92.15,91.65,92.10,60.61,3386000
2010-02-09,91.74,92.22,91.14,91.18,60.00,4790000
2010-02-10,91.32,91.60,90.20,90.31,59.43,5068000
2010-02-11,90.20,90.28,89.38,89.82,59.11,5087500
2010-02-12,90.31,90.42,89.95,90.19,59.35,2833800
2010-02-16,89.73,90.44,89.73,90.36,59.46,2440900
2010-02-17,89.92,90.09,89.08,89.33,58.79,4368200
2010-02-18,89.46,89.50,88.51,88.97,58.55,5121800
2010-02-19,89.24,89.51,88.90,89.45,58.86,3502500
2010-02-22,89.12,89.32,88.92,89.08,58.62,3382600
2010-02-23,89.34,90.54,89.30,90.47,59.54,5474500
2010-02-24,90.55,90.88,90.18,90.69,59.68,4423200
2010-02-25,91.18,91.29,90.90,91.20,60.02,3707700
2010-02-26,91.46,92.06,91.41,91.67,60.33,4349100
2010-03-01,91.33,91.53,90.96,91.34,60.30,2415200
2010-03-02,90.88,91.28,90.70,91.22,60.22,2260600
2010-03-03,91.01,91.08,90.70,90.99,60.07,2156100
2010-03-04,90.96,91.68,90.83,91.47,60.38,2374700
2010-03-05,90.83,90.87,90.12,90.27,59.59,3823200
2010-03-08,89.90,89.97,89.70,89.80,59.28,2850400
2010-03-09,89.98,90.00,89.40,89.82,59.30,2573700
2010-03-10,89.49,89.70,89.19,89.59,59.14,3216200
2010-03-11,89.39,90.14,89.37,89.92,59.36,2621000
2010-03-12,89.77,90.65,89.73,90.48,59.73,3099100
2010-03-15,90.35,90.47,90.05,90.36,59.65,1936800
2010-03-16,90.56,91.09,90.54,91.08,60.13,3932600
2010-03-17,91.31,91.47,91.07,91.47,60.38,3481200
2010-03-18,91.42,91.48,91.01,91.17,60.19,2750300
2010-03-19,91.26,91.58,90.87,91.26,60.25,2976300
2010-03-22,91.35,91.49,91.22,91.36,60.31,2452300
2010-03-23,91.07,91.32,90.91,90.93,60.03,2910000
2010-03-24,89.84,90.25,89.06,89.27,58.93,8049300
2010-03-25,89.13,89.24,88.37,88.70,58.56,8268400
2010-03-26,88.54,89.12,88.49,88.95,58.72,4110700
2010-03-29,88.78,88.85,88.31,88.61,58.50,3245100
2010-03-30,88.52,88.95,88.27,88.89,58.68,3254600
2010-03-31,89.22,89.52,88.95,89.50,59.08,4263900
2010-04-01,88.77,89.03,88.43,88.95,58.94,2912400
2010-04-05,87.98,88.14,87.41,87.47,57.96,5652000
2010-04-06,87.80,87.85,87.35,87.61,58.05,3584600
2010-04-07,87.45,88.92,87.30,88.73,58.79,6389900
2010-04-08,88.89,89.13,88.48,88.77,58.82,3797600
2010-04-09,88.61,89.06,88.41,88.98,58.96,2311300
2010-04-12,89.17,89.56,89.09,89.45,59.27,2939600
2010-04-13,89.89,89.95,89.52,89.74,59.46,3090900
2010-04-14,89.76,89.87,89.11,89.11,59.05,3570100
2010-04-15,88.85,89.50,88.68,89.21,59.11,3698000
2010-04-16,89.40,89.99,89.24,89.86,59.54,8303900
2010-04-19,89.87,90.03,89.52,89.64,59.40,3211500
2010-04-20,89.85,89.99,89.64,89.96,59.61,2285000
2010-04-21,90.27,90.83,90.26,90.70,60.10,4162200
2010-04-22,90.90,91.09,90.33,90.43,59.92,2841400
2010-04-23,90.21,90.36,89.87,90.11,59.71,4776000
2010-04-26,90.51,90.65,89.94,90.21,59.77,4753900
2010-04-27,90.85,91.92,90.70,91.48,60.62,13199200
2010-04-28,91.13,91.35,90.48,90.70,60.10,8379500
2010-04-29,90.86,91.22,90.52,91.08,60.35,4067200
2010-04-30,91.28,92.17,91.11,92.13,61.05,6924800
2010-05-03,91.42,92.02,91.28,91.69,60.97,4211800
2010-05-04,92.81,93.47,92.56,93.34,62.06,11054800
2010-05-05,94.06,94.85,93.35,93.89,62.43,12219100
2010-05-06,94.16,100.00,93.78,96.79,64.36,19578200
2010-05-07,95.88,98.09,95.27,95.58,63.55,18740600
2010-05-10,93.16,93.94,93.09,93.60,62.24,10240100
2010-05-11,93.98,94.02,92.99,93.36,62.08,7729100
2010-05-12,93.14,93.26,92.61,92.65,61.61,5530800
2010-05-13,93.26,93.55,92.20,93.26,62.01,6849700
2010-05-14,94.12,95.50,94.09,94.88,63.09,9796500
2010-05-17,94.72,95.71,94.47,94.53,62.86,6302200
2010-05-18,94.90,96.17,94.77,95.98,63.82,9904100
2010-05-19,95.94,96.95,95.93,96.30,64.03,14121200
2010-05-20,97.91,98.57,97.53,98.33,65.38,17666900
2010-05-21,99.61,99.75,97.86,98.43,65.45,18670600
2010-05-24,98.74,98.87,97.90,98.09,65.22,7721100
2010-05-25,99.65,99.89,98.40,98.57,65.54,12952700
2010-05-26,98.22,98.40,97.40,98.29,65.36,12644800
2010-05-27,96.83,96.99,95.88,96.06,63.87,7653200
2010-05-28,96.49,96.78,96.02,96.50,64.17,5805500
2010-06-01,97.23,97.29,96.25,96.85,64.62,5536200
2010-06-02,96.99,97.19,95.82,95.93,64.00,5656400
2010-06-03,95.21,95.91,95.10,95.23,63.54,8499500
2010-06-04,96.94,97.95,96.70,97.79,65.24,7479600
2010-06-07,97.52,98.59,97.33,98.54,65.74,5288200
2010-06-08,97.93,98.51,97.76,98.05,65.42,5510800
2010-06-09,97.60,98.12,97.21,97.94,65.34,5598000
2010-06-10,97.20,97.29,96.09,96.19,64.18,6075100
2010-06-11,97.09,97.81,96.61,97.41,64.99,6266700
2010-06-14,96.32,97.04,96.22,96.91,64.66,5310400
2010-06-15,97.11,97.25,96.05,96.51,64.39,4920100
2010-06-16,97.19,97.22,96.39,97.06,64.76,4011100
2010-06-17,97.15,98.23,97.07,97.85,65.28,5650900
2010-06-18,97.89,98.11,97.57,97.69,65.18,4171700
2010-06-21,96.46,97.55,96.41,97.41,64.99,5740900
2010-06-22,97.68,98.60,97.42,98.57,65.76,5658900
2010-06-23,98.61,99.57,98.57,99.24,66.21,9137800
2010-06-24,99.35,99.59,98.35,98.65,65.82,6184600
2010-06-25,98.32,99.33,98.16,99.05,66.08,5148300
2010-06-28,99.60,100.00,99.42,99.98,66.70,5436000
2010-06-29,100.32,101.13,100.16,101.07,67.43,7334200
2010-06-30,101.41,101.79,100.80,101.75,67.89,7205700
2010-07-01,101.57,102.66,101.38,101.60,67.99,12893400
2010-07-02,101.11,101.44,100.16,100.79,67.45,6297600
2010-07-06,100.83,101.75,100.74,101.62,68.01,6620400
2010-07-07,101.46,101.51,100.34,100.43,67.21,5727800
2010-07-08,99.82,100.16,99.55,99.79,66.78,6260600
2010-07-09,99.40,99.64,99.18,99.22,66.40,4286000
2010-07-12,99.33,99.84,99.04,99.18,66.37,4062100
2010-07-13,98.85,98.89,98.18,98.33,65.80,5842500
2010-07-14,98.72,99.49,98.39,99.32,66.47,5417300
2010-07-15,99.74,100.59,99.70,100.31,67.13,6996100
2010-07-16,100.31,101.13,100.27,100.80,67.46,7512400
2010-07-19,100.56,100.75,99.98,100.18,67.04,4305800
2010-07-20,100.67,100.90,100.18,100.33,67.14,5076600
2010-07-21,100.45,102.28,100.41,102.03,68.28,7894200
2010-07-22,101.51,101.52,100.82,100.85,67.49,5759700
2010-07-23,100.80,100.97,99.69,99.78,66.77,6259100
2010-07-26,99.63,99.81,99.00,99.61,66.66,4856400
2010-07-27,98.78,99.18,98.57,98.65,66.02,5328000
2010-07-28,98.49,99.19,98.27,98.97,66.23,5507200
2010-07-29,98.10,99.02,97.92,98.94,66.21,6305500
2010-07-30,100.20,100.61,99.85,100.48,67.24,7683200
2010-08-02,99.24,99.33,98.75,98.75,66.30,5769200
2010-08-03,99.20,99.66,98.93,99.32,66.68,4363500
2010-08-04,99.50,99.51,98.56,98.56,66.17,3820400
2010-08-05,99.34,99.49,98.84,99.02,66.48,3704200
2010-08-06,99.79,100.21,99.49,100.10,67.21,6042400
2010-08-09,99.74,99.98,99.61,99.73,66.96,2578500
